ilx,label,definition,comment,type,status,synonyms,existing_ids,superclasses,ancestors,relationships,annotations,ontologies
ilx_0771795,Interpeduncular nucleus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771795', 'iri': 'http://uri.interlex.org/base/ilx_0771795', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771795', 'term_label': 'Interpeduncular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma72439'}, {'term_ilx': 'ilx_0771795', 'term_label': 'Interpeduncular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/259'}, {'term_ilx': 'ilx_0771795', 'term_label': 'Interpeduncular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1000'}, {'term_ilx': 'ilx_0771795', 'term_label': 'Interpeduncular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002145'}, {'term_ilx': 'ilx_0771795', 'term_label': 'Interpeduncular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/rat/labels/406'}, {'term_ilx': 'ilx_0771795', 'term_label': 'Interpeduncular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://api.brain-map.org/api/v2/data/Structure/100'}, {'term_ilx': 'ilx_0771795', 'term_label': 'Interpeduncular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/mouse/labels/388'}, {'term_ilx': 'ilx_0771795', 'term_label': 'Interpeduncular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://cocomac.g-node.org/services/custom_sql_query.php?sql=SELECT%20*%20from%20BrainMaps_BrainSiteAcronyms%20where%20ID=1943'}, {'term_ilx': 'ilx_0771795', 'term_label': 'Interpeduncular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/waxholm/uris/sd/labels/71'}]",[]
ilx_0771783,Right hepatic vein (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771783', 'iri': 'http://uri.interlex.org/base/ilx_0771783', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771783', 'term_label': 'Right hepatic vein (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0011956'}, {'term_ilx': 'ilx_0771783', 'term_label': 'Right hepatic vein (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma14338'}]",[]
ilx_0772169,intermediolateral nucleus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772169', 'iri': 'http://uri.interlex.org/base/ilx_0772169', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772169', 'term_label': 'intermediolateral nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002175'}, {'term_ilx': 'ilx_0772169', 'term_label': 'intermediolateral nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/333'}, {'term_ilx': 'ilx_0772169', 'term_label': 'intermediolateral nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma73915'}]",[]
ilx_0772294,central oculomotor nucleus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772294', 'iri': 'http://uri.interlex.org/base/ilx_0772294', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772294', 'term_label': 'central oculomotor nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002960'}, {'term_ilx': 'ilx_0772294', 'term_label': 'central oculomotor nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_786'}, {'term_ilx': 'ilx_0772294', 'term_label': 'central oculomotor nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma72425'}]",[]
ilx_0772500,uncinate fasciculus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772500', 'iri': 'http://uri.interlex.org/base/ilx_0772500', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772500', 'term_label': 'uncinate fasciculus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0003044'}, {'term_ilx': 'ilx_0772500', 'term_label': 'uncinate fasciculus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma77636'}, {'term_ilx': 'ilx_0772500', 'term_label': 'uncinate fasciculus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/rat/labels/988'}, {'term_ilx': 'ilx_0772500', 'term_label': 'uncinate fasciculus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/mouse/labels/941'}, {'term_ilx': 'ilx_0772500', 'term_label': 'uncinate fasciculus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_983'}]",[]
ilx_0772491,second sacral spinal cord segment (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772491', 'iri': 'http://uri.interlex.org/base/ilx_0772491', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772491', 'term_label': 'second sacral spinal cord segment (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0006461'}, {'term_ilx': 'ilx_0772491', 'term_label': 'second sacral spinal cord segment (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1539'}, {'term_ilx': 'ilx_0772491', 'term_label': 'second sacral spinal cord segment (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma256627'}]",[]
ilx_0772483,Spinothalamic tract of medulla (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772483', 'iri': 'http://uri.interlex.org/base/ilx_0772483', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772483', 'term_label': 'Spinothalamic tract of medulla (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma72644'}, {'term_ilx': 'ilx_0772483', 'term_label': 'Spinothalamic tract of medulla (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002944'}, {'term_ilx': 'ilx_0772483', 'term_label': 'Spinothalamic tract of medulla (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_741'}]",[]
ilx_0772504,Premammillary nucleus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772504', 'iri': 'http://uri.interlex.org/base/ilx_0772504', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772504', 'term_label': 'Premammillary nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma62348'}, {'term_ilx': 'ilx_0772504', 'term_label': 'Premammillary nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002712'}, {'term_ilx': 'ilx_0772504', 'term_label': 'Premammillary nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1473'}]",[]
ilx_0772852,Lateral paragigantocellular nucleus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772852', 'iri': 'http://uri.interlex.org/base/ilx_0772852', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772852', 'term_label': 'Lateral paragigantocellular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/rat/labels/474'}, {'term_ilx': 'ilx_0772852', 'term_label': 'Lateral paragigantocellular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/mouse/labels/448'}, {'term_ilx': 'ilx_0772852', 'term_label': 'Lateral paragigantocellular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma72577'}, {'term_ilx': 'ilx_0772852', 'term_label': 'Lateral paragigantocellular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0016824'}]",[]
ilx_0772867,Nucleus raphe obscurus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772867', 'iri': 'http://uri.interlex.org/base/ilx_0772867', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772867', 'term_label': 'Nucleus raphe obscurus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma72585'}, {'term_ilx': 'ilx_0772867', 'term_label': 'Nucleus raphe obscurus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://api.brain-map.org/api/v2/data/Structure/222'}, {'term_ilx': 'ilx_0772867', 'term_label': 'Nucleus raphe obscurus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1369'}, {'term_ilx': 'ilx_0772867', 'term_label': 'Nucleus raphe obscurus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002684'}]",[]
ilx_0772881,lumbar spinal cord lateral horn (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772881', 'iri': 'http://uri.interlex.org/base/ilx_0772881', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772881', 'term_label': 'lumbar spinal cord lateral horn (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0031906'}, {'term_ilx': 'ilx_0772881', 'term_label': 'lumbar spinal cord lateral horn (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_877'}]",[]
ilx_0772842,middle lateral line nerve (MLLN) (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772842', 'iri': 'http://uri.interlex.org/base/ilx_0772842', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772842', 'term_label': 'middle lateral line nerve (MLLN) (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_3010126'}]",[]
ilx_0772996,Solitary tract (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772996', 'iri': 'http://uri.interlex.org/base/ilx_0772996', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772996', 'term_label': 'Solitary tract (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma72619'}, {'term_ilx': 'ilx_0772996', 'term_label': 'Solitary tract (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/rat/labels/891'}, {'term_ilx': 'ilx_0772996', 'term_label': 'Solitary tract (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/berman/uris/cat/labels/166'}, {'term_ilx': 'ilx_0772996', 'term_label': 'Solitary tract (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1483'}, {'term_ilx': 'ilx_0772996', 'term_label': 'Solitary tract (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/mouse/labels/839'}, {'term_ilx': 'ilx_0772996', 'term_label': 'Solitary tract (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://api.brain-map.org/api/v2/data/Structure/237'}, {'term_ilx': 'ilx_0772996', 'term_label': 'Solitary tract (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002718'}]",[]
ilx_0773126,substantia gelatinosa of lumbar spinal cord dorsal horn (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0773126', 'iri': 'http://uri.interlex.org/base/ilx_0773126', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0773126', 'term_label': 'substantia gelatinosa of lumbar spinal cord dorsal horn (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_819'}, {'term_ilx': 'ilx_0773126', 'term_label': 'substantia gelatinosa of lumbar spinal cord dorsal horn (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0014633'}]",[]
ilx_0773128,Spinal cord subsegments (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0773128', 'iri': 'http://uri.interlex.org/base/ilx_0773128', 'preferred': '1'}]",[],[],"[{'term1_ilx': 'ilx_0772787', 'term1_label': 'Segmental Anatomy (TermSet)', 'relationship_term_ilx': 'ilx_0770271', 'relationship_term_label': 'includesTermSet', 'term2_ilx': 'ilx_0773128', 'term2_label': 'Spinal cord subsegments (TermSet)'}, {'term1_ilx': 'ilx_0773128', 'term1_label': 'Spinal cord subsegments (TermSet)', 'relationship_term_ilx': 'ilx_0770271', 'relationship_term_label': 'includesTermSet', 'term2_ilx': 'ilx_0774863', 'term2_label': 'Cervical Spinal Cord (TermSet)'}, {'term1_ilx': 'ilx_0773128', 'term1_label': 'Spinal cord subsegments (TermSet)', 'relationship_term_ilx': 'ilx_0770271', 'relationship_term_label': 'includesTermSet', 'term2_ilx': 'ilx_0770410', 'term2_label': 'sacral spinal cord (TermSet)'}, {'term1_ilx': 'ilx_0773128', 'term1_label': 'Spinal cord subsegments (TermSet)', 'relationship_term_ilx': 'ilx_0770271', 'relationship_term_label': 'includesTermSet', 'term2_ilx': 'ilx_0774085', 'term2_label': 'lumbar spinal cord (TermSet)'}, {'term1_ilx': 'ilx_0773128', 'term1_label': 'Spinal cord subsegments (TermSet)', 'relationship_term_ilx': 'ilx_0770271', 'relationship_term_label': 'includesTermSet', 'term2_ilx': 'ilx_0774271', 'term2_label': 'Thoracic spinal cord (TermSet)'}]",[],[]
ilx_0773134,fourth thoracic spinal cord segment (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0773134', 'iri': 'http://uri.interlex.org/base/ilx_0773134', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0773134', 'term_label': 'fourth thoracic spinal cord segment (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0006452'}, {'term_ilx': 'ilx_0773134', 'term_label': 'fourth thoracic spinal cord segment (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma71170'}]",[]
ilx_0773109,inferior vagus X ganglion (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0773109', 'iri': 'http://uri.interlex.org/base/ilx_0773109', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0773109', 'term_label': 'inferior vagus X ganglion (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0005363'}]",[]
ilx_0773094,obturator nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0773094', 'iri': 'http://uri.interlex.org/base/ilx_0773094', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0773094', 'term_label': 'obturator nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma16487'}, {'term_ilx': 'ilx_0773094', 'term_label': 'obturator nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0005465'}, {'term_ilx': 'ilx_0773094', 'term_label': 'obturator nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/1175'}]",[]
ilx_0773205,twelfth thoracic dorsal root ganglion (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0773205', 'iri': 'http://uri.interlex.org/base/ilx_0773205', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0773205', 'term_label': 'twelfth thoracic dorsal root ganglion (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002855'}, {'term_ilx': 'ilx_0773205', 'term_label': 'twelfth thoracic dorsal root ganglion (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_2622'}, {'term_ilx': 'ilx_0773205', 'term_label': 'twelfth thoracic dorsal root ganglion (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma6332'}]",[]
ilx_0773202,lower arm nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0773202', 'iri': 'http://uri.interlex.org/base/ilx_0773202', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0773202', 'term_label': 'lower arm nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0004216'}]",[]
ilx_0773219,substantia nigra (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0773219', 'iri': 'http://uri.interlex.org/base/ilx_0773219', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0773219', 'term_label': 'substantia nigra (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/waxholm/uris/sd/labels/2'}, {'term_ilx': 'ilx_0773219', 'term_label': 'substantia nigra (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_789'}, {'term_ilx': 'ilx_0773219', 'term_label': 'substantia nigra (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/mouse/labels/884'}, {'term_ilx': 'ilx_0773219', 'term_label': 'substantia nigra (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma67947'}, {'term_ilx': 'ilx_0773219', 'term_label': 'substantia nigra (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002038'}, {'term_ilx': 'ilx_0773219', 'term_label': 'substantia nigra (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://cocomac.g-node.org/services/custom_sql_query.php?sql=SELECT%20*%20from%20BrainMaps_BrainSiteAcronyms%20where%20ID=1198'}, {'term_ilx': 'ilx_0773219', 'term_label': 'substantia nigra (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/260'}]",[]
ilx_0773291,tympanic nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0773291', 'iri': 'http://uri.interlex.org/base/ilx_0773291', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0773291', 'term_label': 'tympanic nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0036216'}, {'term_ilx': 'ilx_0773291', 'term_label': 'tympanic nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/962'}, {'term_ilx': 'ilx_0773291', 'term_label': 'tympanic nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma53480'}]",[]
ilx_0773298,Tricuspid valve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0773298', 'iri': 'http://uri.interlex.org/base/ilx_0773298', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0773298', 'term_label': 'Tricuspid valve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma7234'}, {'term_ilx': 'ilx_0773298', 'term_label': 'Tricuspid valve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002134'}]",[]
ilx_0773337,accessory XI nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0773337', 'iri': 'http://uri.interlex.org/base/ilx_0773337', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0773337', 'term_label': 'accessory XI nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002019'}]",[]
ilx_0773422,dorsal external arcuate fiber bundle (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0773422', 'iri': 'http://uri.interlex.org/base/ilx_0773422', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0773422', 'term_label': 'dorsal external arcuate fiber bundle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1250'}, {'term_ilx': 'ilx_0773422', 'term_label': 'dorsal external arcuate fiber bundle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0006089'}]",[]
